ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784193740,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193742,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193745,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193747,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193748,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193750,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193752,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193754,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193756,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193757,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193760,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193761,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193763,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193765,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193767,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193769,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193771,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193773,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193775,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193777,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193779,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193780,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193782,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193784,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193786,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193788,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193790,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193792,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193793,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193795,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193797,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193799,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193801,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193803,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193805,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193807,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193809,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193811,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193812,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193814,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193816,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193818,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193820,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193822,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193824,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193825,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193827,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193829,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193831,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193832,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193834,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193836,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193839,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193840,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193842,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193844,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193846,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193848,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193850,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193852,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193854,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193856,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193858,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193860,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193862,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193864,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193866,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193868,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193870,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193872,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193874,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193876,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193877,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193879,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193881,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193884,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193885,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193887,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193889,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193891,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193893,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193895,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193897,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193899,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193901,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193902,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193904,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193906,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193908,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193910,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193912,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193914,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193916,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193918,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193920,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193922,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193924,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193926,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193929,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193931,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193933,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193935,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193937,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193938,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193941,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193943,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193945,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193947,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193949,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193951,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193952,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193954,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193956,516,196800,153940,117796,0,0,0,0,0,0,7682,7682,2
1784193957,616,215157,168839,128585,0,0,0,0,0,0,7683,7683,13
1784193959,616,235200,184880,140484,0,0,0,0,0,0,7683,7683,16
1784193961,715,254532,200460,151845,0,0,0,0,0,0,7684,7684,17
1784193963,715,274800,216681,163811,0,0,0,0,0,0,7685,7685,21
1784193965,744,286000,225335,170606,0,0,0,0,0,0,7686,7686,22
1784193967,754,287600,226756,171485,0,0,0,0,0,0,7689,7689,24
1784193968,770,296000,232460,176971,0,0,0,0,0,0,7690,7690,27
1784193970,801,308400,242419,184260,0,0,0,0,0,0,7692,7692,30
1784193972,895,314400,247613,187615,0,0,0,0,0,0,7694,7694,31
1784193973,895,339200,267254,202454,0,0,0,0,0,0,7695,7695,30
1784193975,968,365200,288138,217889,0,0,0,0,0,0,7696,7696,29
1784193977,1158,396800,313824,236438,0,0,0,0,0,0,7697,7697,28
1784193978,1158,430400,340874,256342,0,0,0,0,0,0,7697,7697,28
1784193980,1257,458400,362793,273257,0,0,0,0,0,0,7698,7698,27
1784193982,1353,495600,392843,295099,0,0,0,0,0,0,7699,7699,26
1784193984,1445,528800,419226,314711,0,0,0,0,0,0,7700,7700,25
1784193985,1545,557443,441989,331790,0,0,0,0,0,0,7701,7701,24
